update,timesteps,mean_ep_return,mean_ep_len,success_rate,flip_rate,pipe_gap_violation_rate,policy_loss,value_loss,entropy,elapsed_s
432,7077888,626.8113632610749,528.19,0.63,0.0,0.0,0.014714924618601799,75.18838500976562,7.1019792556762695,193.90171551704407
433,7094272,648.0993198652172,547.03,0.635,0.0,0.0,-0.0024189362302422523,78.45393371582031,7.107209205627441,194.37614178657532
434,7110656,666.459592310441,568.4,0.595,0.0,0.0,0.005752872675657272,88.70382690429688,7.120692253112793,194.83264183998108
435,7127040,650.6411898241904,559.04,0.57,0.0,0.005,-0.0030271681025624275,82.17947387695312,7.125055313110352,195.21911120414734
436,7143424,614.3039463890191,521.57,0.62,0.0,0.005,0.0033545540645718575,41.99223327636719,7.135201454162598,195.60627579689026
437,7159808,578.6190245183857,484.625,0.68,0.0,0.005,0.0028803590685129166,28.806718826293945,7.139127731323242,196.06988072395325
438,7176192,557.8030076084739,460.92,0.745,0.0,0.005,0.0033364244736731052,44.89949035644531,7.135461807250977,196.50931906700134
439,7192576,541.126188069884,443.535,0.77,0.0,0.005,-0.004067916888743639,43.824501037597656,7.154611587524414,196.88690996170044
440,7208960,542.8916274567326,441.395,0.8,0.0,0.005,-0.010013692080974579,44.64688491821289,7.159318923950195,197.31135392189026
441,7225344,551.6364901274944,451.485,0.785,0.0,0.005,-0.017466798424720764,62.08393096923828,7.1681976318359375,197.7514705657959
442,7241728,533.6057146790528,431.46,0.815,0.0,0.005,0.00029241968877613544,15.320878028869629,7.152504920959473,198.23288893699646
443,7258112,535.2499533353882,434.05,0.8,0.0,0.005,-0.012957356870174408,44.82965087890625,7.150182723999023,198.67770910263062
444,7274496,539.4014705715938,439.34,0.78,0.0,0.005,-0.0011847764253616333,54.29338073730469,7.149377822875977,199.11523175239563
445,7290880,536.0468506355205,436.415,0.785,0.0,0.005,0.01982094720005989,63.820220947265625,7.17523717880249,199.5741674900055
446,7307264,515.4456542949506,416.07,0.8,0.0,0.0,-0.004285001661628485,45.98739242553711,7.210066318511963,200.04772686958313
447,7323648,529.1053240138664,431.4,0.775,0.0,0.0,0.005508739966899157,49.62176513671875,7.21556282043457,200.46499228477478
448,7340032,530.6459220782366,432.015,0.79,0.0,0.0,-0.012228615581989288,9.51038646697998,7.2118988037109375,200.91995406150818
449,7356416,518.9008524328513,421.49,0.805,0.0,0.01,0.01719501242041588,81.35826873779297,7.217284202575684,201.3741419315338
450,7372800,535.4164550365126,440.6,0.77,0.0,0.01,-0.023240238428115845,46.17998504638672,7.231438636779785,201.82859706878662
451,7389184,545.2392418017652,448.815,0.775,0.0,0.01,-0.0007978952489793301,46.90044021606445,7.230550765991211,202.29202723503113
452,7405568,557.4012539327533,458.145,0.795,0.0,0.015,-0.03215976804494858,32.34828186035156,7.220240592956543,202.7210292816162
453,7421952,538.4691304550233,442.08,0.785,0.0,0.02,-0.01027489360421896,47.32120132446289,7.22190523147583,203.17463874816895
454,7438336,485.27480199361844,387.245,0.845,0.0,0.01,-0.013434303924441338,25.48219108581543,7.204507350921631,203.62790989875793
455,7454720,458.1533073317562,360.17,0.875,0.0,0.02,-0.0007237812969833612,55.321285247802734,7.200737953186035,204.1009693145752
456,7471104,468.196890969089,371.185,0.85,0.0,0.015,0.0014079338870942593,42.90520477294922,7.201408863067627,204.49932289123535
457,7487488,485.3448528836223,392.43,0.795,0.0,0.015,-0.004398813471198082,85.18120574951172,7.204494476318359,204.91966223716736
458,7503872,517.0531034442474,426.68,0.74,0.0,0.015,0.02338562160730362,122.50736999511719,7.212161064147949,205.4120638370514
459,7520256,553.976141419194,465.405,0.685,0.0,0.02,0.001196285942569375,81.67031860351562,7.228382110595703,205.84728455543518
460,7536640,578.2770605166415,488.65,0.67,0.0,0.02,-0.024048835039138794,27.23446273803711,7.241971492767334,206.22999048233032
461,7553024,599.1610902074158,508.07,0.65,0.0,0.01,-0.0008436166681349277,60.646400451660156,7.25325345993042,206.68979001045227
462,7569408,500.86131165165386,407.185,0.78,0.0,0.015,-0.016747307032346725,48.350948333740234,7.255940914154053,207.1189067363739
463,7585792,446.47828893088547,350.89,0.855,0.0,0.01,0.0054160780273377895,20.459121704101562,7.258806228637695,207.64686822891235
464,7602176,421.68705609120457,329.25,0.865,0.0,0.02,0.016459280624985695,52.600677490234375,7.262546539306641,208.11532759666443
465,7618560,430.8517217332992,339.78,0.85,0.0,0.025,0.0010541025549173355,60.166629791259766,7.2510600090026855,208.5987286567688
466,7634944,450.7751803244812,362.16,0.815,0.0,0.025,-0.02309565804898739,65.80451965332031,7.246183395385742,209.06505060195923
467,7651328,466.1730386649251,378.48,0.79,0.0,0.025,-0.0018603596836328506,53.68950653076172,7.247133255004883,209.5323190689087
468,7667712,512.623023110926,424.275,0.73,0.0,0.025,-0.0029873638413846493,71.58433532714844,7.246090888977051,209.98053550720215
469,7684096,545.5512861656388,455.63,0.71,0.0,0.025,-0.002456231042742729,35.601619720458984,7.238434314727783,210.46813488006592
470,7700480,583.8620089441318,492.185,0.67,0.0,0.015,0.00030724797397851944,63.736305236816406,7.238272666931152,210.9513394832611
471,7716864,598.9516586643641,505.195,0.665,0.0,0.01,-0.03145536780357361,37.89826202392578,7.231484413146973,211.36763668060303
472,7733248,621.5204836573503,527.94,0.63,0.0,0.005,-0.00045881723053753376,84.24215698242188,7.24443244934082,211.84955954551697
473,7749632,645.6546044541539,551.61,0.605,0.0,0.0,0.012678571976721287,72.65176391601562,7.2647247314453125,212.29725980758667
474,7766016,655.6204674286366,561.765,0.59,0.0,0.0,-0.026921972632408142,46.245216369628906,7.256148338317871,212.73361945152283
475,7782400,699.4435068956789,609.725,0.5,0.0,0.0,0.001994798192754388,143.3098907470703,7.256170272827148,213.14865255355835
476,7798784,726.8436954873463,640.22,0.445,0.0,0.0,0.0014278304297477007,111.47390747070312,7.258606910705566,213.57936906814575
477,7815168,748.9210432535582,663.355,0.41,0.0,0.0,-0.01663343422114849,47.114315032958984,7.253388404846191,214.01704668998718
478,7831552,750.0211197141427,667.62,0.39,0.0,0.005,0.026252441108226776,118.88833618164062,7.259919166564941,214.42751669883728
479,7847936,768.8011435745615,691.935,0.325,0.0,0.005,0.01166567113250494,115.47457885742188,7.270707130432129,214.88443207740784
480,7864320,752.2872133103051,675.45,0.35,0.0,0.005,0.012405116111040115,38.63926315307617,7.275805473327637,215.37190055847168
481,7880704,727.8448620410475,645.38,0.44,0.0,0.005,-0.01850268431007862,35.38888168334961,7.261984825134277,215.8330581188202
482,7897088,655.151381766074,564.485,0.61,0.0,0.005,0.019016185775399208,57.740196228027344,7.26982307434082,216.32144808769226
483,7913472,601.2969650527808,508.24,0.69,0.0,0.005,-0.010838976129889488,21.695003509521484,7.256926536560059,216.78663516044617
484,7929856,560.5448732790849,462.53,0.775,0.0,0.0,-0.0007009180262684822,49.832550048828125,7.252962589263916,217.16961097717285
485,7946240,564.0906818701088,464.115,0.79,0.0,0.0,-0.007385065779089928,62.45808410644531,7.260251045227051,217.60196948051453
486,7962624,541.910008445909,443.72,0.8,0.0,0.005,-0.0056841010227799416,44.895668029785156,7.2537713050842285,218.0825891494751
487,7979008,543.5885618176815,446.155,0.795,0.0,0.005,-0.016274914145469666,18.4189453125,7.264631271362305,218.5162308216095
488,7995392,561.0692038910094,463.76,0.785,0.0,0.005,-0.004803097806870937,38.38525390625,7.283167839050293,218.99387073516846
489,8011776,591.795425450649,495.69,0.745,0.0,0.005,0.007407931610941887,69.94319915771484,7.286862373352051,219.41446495056152
490,8028160,609.6290164836336,514.83,0.715,0.0,0.005,0.01085582748055458,49.51300811767578,7.287106990814209,219.8445327281952
491,8044544,626.4966601634543,534.935,0.665,0.0,0.01,-0.012672830373048782,87.48110961914062,7.2898406982421875,220.3021113872528
492,8060928,661.851210163427,573.315,0.595,0.0,0.01,-0.015158925205469131,136.312255859375,7.294731140136719,220.64330101013184
493,8077312,684.6319352301365,597.14,0.55,0.0,0.005,-0.009843348525464535,51.94016647338867,7.313539505004883,221.1237006187439
494,8093696,710.9212543845622,624.13,0.51,0.0,0.005,0.002205245429649949,54.711509704589844,7.32926082611084,221.5663549900055
495,8110080,744.1906087964676,660.495,0.435,0.0,0.005,-0.021636897698044777,103.3984375,7.334775924682617,221.94893264770508
496,8126464,756.6398000483139,675.995,0.385,0.0,0.005,-0.017948368564248085,67.65138244628906,7.35181188583374,222.3836567401886
497,8142848,760.3546335429279,679.745,0.375,0.0,0.005,-0.004339810460805893,52.58775329589844,7.363799571990967,222.7927634716034
498,8159232,729.6723508853538,640.055,0.505,0.0,0.0,-0.028958596289157867,22.22257423400879,7.365861892700195,223.265394449234
499,8175616,626.1895011206487,530.29,0.695,0.0,0.0,0.012508511543273926,7.703577518463135,7.351262092590332,223.65663957595825
500,8192000,493.4467762672677,391.655,0.895,0.0,0.0,-0.00617081206291914,11.867727279663086,7.318390846252441,224.07709956169128
501,8208384,441.49765745298134,339.105,0.95,0.0,0.0,-0.01063331589102745,9.601062774658203,7.2846221923828125,224.5105438232422
502,8224768,384.52499424564894,283.405,0.97,0.0,0.005,-0.001766830449923873,7.196881294250488,7.274012565612793,224.95779657363892
503,8241152,382.21544365377963,281.175,0.975,0.0,0.005,0.0014565708115696907,7.4155168533325195,7.237570762634277,225.42290377616882
504,8257536,400.45368518488425,298.76,0.955,0.0,0.005,0.014977218583226204,31.11737060546875,7.232245445251465,225.91421127319336
505,8273920,445.28546254346423,342.73,0.91,0.0,0.005,-0.017609823495149612,48.744140625,7.256838798522949,226.3209934234619
506,8290304,475.6829110998176,374.83,0.855,0.0,0.0,-0.022515268996357918,70.27918243408203,7.2596755027771,226.72325205802917
507,8306688,489.66524049786113,389.99,0.82,0.0,0.0,-0.005105143412947655,36.452362060546875,7.254327774047852,227.19855904579163
508,8323072,498.6973597948979,398.225,0.815,0.0,0.0,-0.015484685078263283,11.09753131866455,7.249550819396973,227.5986726284027
509,8339456,507.99180452513406,408.67,0.795,0.0,0.0,-0.0068900687620043755,38.121803283691406,7.2543230056762695,228.06273531913757
510,8355840,511.13404362550847,413.025,0.78,0.0,0.0,0.004189913626760244,74.65336608886719,7.258009433746338,228.50746774673462
511,8372224,520.8293971944614,423.79,0.755,0.0,0.0,-0.016477398574352264,64.11949157714844,7.25912618637085,228.99156737327576
512,8388608,559.7957042771314,460.75,0.735,0.0,0.0,-0.009827825240790844,57.001251220703125,7.27714729309082,229.4727339744568
513,8404992,591.5062512449686,489.33,0.735,0.0,0.0,-0.007623439189046621,31.000755310058594,7.297428131103516,229.87797236442566
514,8421376,609.449068817209,506.84,0.715,0.0,0.0,-0.013717971742153168,33.75222396850586,7.309593200683594,230.24979901313782
515,8437760,616.3607030181025,513.33,0.71,0.0,0.0,0.00023037148639559746,45.334922790527344,7.317233085632324,230.6812310218811
516,8454144,611.4471825957876,505.75,0.745,0.0,0.0,0.019155465066432953,55.486061096191406,7.317317962646484,231.08744978904724
517,8470528,610.1528448536334,501.57,0.78,0.0,0.0,-0.012950695119798183,31.72402572631836,7.336674690246582,231.4863624572754
518,8486912,609.4550545851947,501.61,0.775,0.0,0.0,-0.021040478721261024,36.89356994628906,7.338670253753662,231.9378936290741
519,8503296,600.0371887482619,494.315,0.77,0.0,0.005,0.012404251843690872,79.84403228759766,7.346259593963623,232.39983940124512
520,8519680,619.9245524397996,517.795,0.725,0.0,0.005,-0.011464963667094707,61.43397521972656,7.364380359649658,232.84974026679993
521,8536064,630.4057006206484,528.44,0.715,0.0,0.005,0.007639788556843996,36.88368606567383,7.3822021484375,233.2538230419159
522,8552448,651.0683944989429,551.28,0.675,0.0,0.005,-0.006521286442875862,85.4297103881836,7.400592803955078,233.71021366119385
523,8568832,666.0832937949535,570.435,0.62,0.0,0.005,-0.00704905716702342,78.71883392333984,7.41640043258667,234.1409947872162
524,8585216,683.0254474482383,592.295,0.56,0.0,0.005,0.0015537384897470474,81.55598449707031,7.4269866943359375,234.5277545452118
525,8601600,697.7403752521627,610.89,0.505,0.0,0.01,-0.012853271327912807,109.60887908935547,7.437510013580322,234.94596123695374
526,8617984,729.8856079585632,647.01,0.425,0.0,0.01,-0.008909927681088448,103.34953308105469,7.4589643478393555,235.42021894454956
527,8634368,744.1706574714075,666.765,0.365,0.0,0.015,-0.011598322540521622,89.51782989501953,7.471322059631348,235.77668714523315
528,8650752,786.8923817825796,712.4,0.285,0.0,0.01,-0.004095850978046656,104.37956237792969,7.4720916748046875,236.1310875415802
529,8667136,817.480967560387,746.235,0.225,0.0,0.01,-0.004522194620221853,110.92124938964844,7.471203804016113,236.56871962547302
530,8683520,840.7878934769122,772.605,0.17,0.0,0.01,-0.009293831884860992,70.48924255371094,7.471658229827881,237.03068041801453
531,8699904,854.0091021724645,790.02,0.125,0.0,0.015,0.0036154743283987045,85.14505004882812,7.472604274749756,237.55728793144226
532,8716288,852.4770569278758,791.68,0.115,0.0,0.015,-0.019802644848823547,98.20620727539062,7.490685939788818,238.0176019668579
533,8732672,828.3071812114608,766.265,0.16,0.0,0.015,-0.016902625560760498,70.8943099975586,7.498806953430176,238.42942714691162
534,8749056,772.7757589882391,706.7,0.285,0.0,0.01,-0.016649242490530014,38.807228088378906,7.491842269897461,238.81782603263855
535,8765440,716.662997971063,640.98,0.45,0.0,0.005,0.01900871843099594,52.75639343261719,7.485249042510986,239.26507925987244
536,8781824,589.8260258009133,501.56,0.705,0.0,0.0,-0.008723653852939606,18.14916229248047,7.491504669189453,239.7478005886078
537,8798208,463.36534075168396,366.31,0.9,0.0,0.005,-0.02275584638118744,20.994171142578125,7.496418476104736,240.18977642059326
538,8814592,357.58120400505095,263.445,0.97,0.0,0.005,-0.019605159759521484,0.5502579212188721,7.36944055557251,240.7036533355713
539,8830976,329.56283689154736,236.285,0.98,0.0,0.005,-0.01592171937227249,3.830864667892456,7.311583518981934,241.149245262146
540,8847360,328.66665180744,234.515,0.99,0.0,0.0,0.02935020625591278,12.443706512451172,7.2553181648254395,241.61963868141174
541,8863744,344.1110153585085,246.955,0.99,0.0,0.0,-0.003920239862054586,0.5308837890625,7.127468585968018,242.0908064842224
542,8880128,376.425204761724,276.39,0.98,0.0,0.0,0.0008793780580163002,12.795696258544922,7.077787399291992,242.5622546672821
543,8896512,427.06574315508294,323.03,0.95,0.0,0.0,-0.009999101981520653,31.67409324645996,7.083660125732422,243.01522159576416
544,8912896,459.2803810405187,353.955,0.915,0.0,0.0,-0.0019074240699410439,47.223655700683594,7.091152667999268,243.4007751941681
545,8929280,505.0153486343664,397.865,0.865,0.0,0.0,-0.014241436496376991,63.15545654296875,7.090835094451904,243.85860896110535
546,8945664,553.1647613232642,445.215,0.81,0.0,0.005,-0.01621563546359539,60.52876663208008,7.089559078216553,244.28067088127136
547,8962048,609.0148264898496,502.025,0.74,0.0,0.005,0.0036595575511455536,80.36459350585938,7.091427803039551,244.66059374809265
548,8978432,641.0261225513565,535.9,0.68,0.0,0.005,0.00951405055820942,74.70742797851562,7.097812652587891,245.10703325271606
549,8994816,669.88694456244,565.85,0.625,0.0,0.005,0.008345188573002815,74.4444351196289,7.121314525604248,245.55315351486206
550,9011200,733.2986622402549,632.13,0.52,0.0,0.005,-0.011182690970599651,119.57333374023438,7.1313629150390625,245.97293305397034
551,9027584,749.2642420528388,653.015,0.46,0.0,0.005,0.002858106279745698,67.0849609375,7.138561248779297,246.37933325767517
552,9043968,757.3748305804874,662.355,0.445,0.0,0.005,0.0052115581929683685,76.56539154052734,7.1347832679748535,246.83179116249084
553,9060352,772.8842047508552,679.44,0.42,0.0,0.005,-0.028091050684452057,60.806983947753906,7.145654201507568,247.29120659828186
554,9076736,759.4576038176402,667.03,0.435,0.0,0.0,0.006165963597595692,73.21611785888672,7.161680698394775,247.71947765350342
555,9093120,722.4009442735625,629.94,0.49,0.0,0.0,-0.003974505700170994,58.92328643798828,7.176539897918701,248.2387297153473
556,9109504,596.9076997309357,500.1,0.69,0.0,0.0,-0.004474868066608906,26.24453353881836,7.172471046447754,248.6907639503479
557,9125888,436.24871356892635,337.88,0.9,0.0,0.0,-0.011135062202811241,14.276188850402832,7.169057846069336,249.13335943222046
558,9142272,338.71504022510095,245.195,0.965,0.0,0.0,-0.020308123901486397,0.5861002802848816,7.047839164733887,249.55892086029053
559,9158656,324.373377835725,229.88,0.98,0.0,0.0,-0.021888308227062225,2.0892386436462402,6.997366905212402,249.97095894813538
560,9175040,343.41031310366435,245.51,0.98,0.0,0.0,0.005150124430656433,10.864224433898926,6.979802131652832,250.44934344291687
561,9191424,373.8945309167244,276.41,0.93,0.0,0.0,-0.014592858031392097,57.473018646240234,6.977200508117676,250.8647758960724
562,9207808,418.52014427881267,321.925,0.855,0.0,0.0,0.0010063070803880692,85.28890991210938,6.983364105224609,251.32814359664917
563,9224192,487.20185703668596,391.92,0.75,0.0,0.0,0.00519943330436945,121.25508117675781,6.991152763366699,251.74493265151978
564,9240576,550.5760422981804,455.87,0.66,0.0,0.0,-0.00893473718315363,94.21852111816406,6.994772434234619,252.1759216785431
565,9256960,607.4842922877325,512.64,0.58,0.0,0.0,0.004247372969985008,90.21376037597656,6.997447967529297,252.6449944972992
566,9273344,678.0810218848451,583.915,0.47,0.0,0.0,-0.0015238383784890175,112.55879211425781,6.9966888427734375,253.07690334320068
567,9289728,729.956179678739,637.935,0.38,0.0,0.0,-0.0005265162326395512,101.58250427246094,7.003952980041504,253.55917286872864
568,9306112,772.2501051929884,682.085,0.305,0.0,0.0,0.004430348984897137,78.22481536865234,7.019233703613281,254.01647758483887
569,9322496,814.3257853212541,726.51,0.225,0.0,0.0,0.0013695615343749523,99.48632049560547,7.024317741394043,254.54299330711365
570,9338880,779.4589032021436,689.99,0.285,0.0,0.005,-0.0025098146870732307,85.83857727050781,7.029681205749512,254.9464614391327
571,9355264,738.0399836191536,644.72,0.375,0.0,0.005,0.020085087046027184,54.50708770751953,7.037864685058594,255.389502286911
572,9371648,707.0201954591674,609.2,0.465,0.0,0.005,-0.00754433311522007,60.90030288696289,7.045232772827148,255.8171787261963
573,9388032,681.8710972993712,580.385,0.535,0.0,0.005,0.0018805693835020065,38.918190002441406,7.041128158569336,256.2064702510834
574,9404416,654.2093188535326,549.015,0.61,0.0,0.005,-0.00010795146226882935,54.45531463623047,7.039884567260742,256.63391184806824
575,9420800,596.9490223906807,490.14,0.705,0.0,0.005,0.006812658626586199,58.283451080322266,7.032241344451904,257.13047552108765
576,9437184,583.6641321725724,475.835,0.74,0.0,0.0,-0.01186354085803032,54.52405548095703,7.023909568786621,257.55477023124695
577,9453568,520.0631528864358,415.235,0.8,0.0,0.005,-0.024297937750816345,8.837570190429688,7.019137382507324,257.9462020397186
578,9469952,469.73555457247596,369.895,0.84,0.0,0.02,0.003961464855819941,31.767839431762695,7.020262718200684,258.4415216445923
579,9486336,450.0504553399867,350.915,0.855,0.0,0.025,-0.005525042302906513,33.060455322265625,7.017807960510254,258.92108726501465
580,9502720,443.68376181080106,345.415,0.875,0.0,0.025,0.005768683739006519,49.41535949707031,7.028636932373047,259.3362629413605
581,9519104,467.1924448182349,367.445,0.86,0.0,0.025,9.892042726278305e-05,42.98870849609375,7.043510437011719,259.83290553092957
582,9535488,488.12691249522743,386.82,0.84,0.0,0.025,-0.014036578126251698,32.31683349609375,7.048267841339111,260.32153391838074
583,9551872,537.1349488585056,434.78,0.775,0.0,0.01,0.003454955294728279,103.65264129638672,7.057727813720703,260.76263093948364
584,9568256,565.7826727334901,464.305,0.725,0.0,0.01,-0.00989947747439146,71.4974136352539,7.0593461990356445,261.1507043838501
585,9584640,605.2188150721541,506.62,0.645,0.0,0.01,-0.0343296080827713,74.9417495727539,7.064929962158203,261.5925929546356
586,9601024,648.1370173148096,545.435,0.615,0.0,0.005,-0.0023944771382957697,66.59431457519531,7.077553749084473,262.0599875450134
587,9617408,653.7187907812163,550.67,0.605,0.0,0.005,-0.014743166975677013,29.959861755371094,7.086001873016357,262.5279471874237
588,9633792,673.3257500099742,570.835,0.575,0.0,0.005,-0.013145645149052143,57.94904327392578,7.093435287475586,262.96016335487366
589,9650176,693.6312262293603,593.645,0.525,0.0,0.005,-0.03312525525689125,61.784095764160156,7.092606544494629,263.40151476860046
590,9666560,696.9971660651867,598.11,0.51,0.0,0.005,-0.0010215837974101305,88.25773620605469,7.095830917358398,263.89648699760437
591,9682944,700.3206651573885,603.25,0.49,0.0,0.005,0.023196324706077576,117.86819458007812,7.101656913757324,264.3990159034729
592,9699328,709.4460697665548,613.645,0.47,0.0,0.005,0.002908441238105297,96.02950286865234,7.105541229248047,264.8941876888275
593,9715712,730.7362158733744,636.59,0.44,0.0,0.005,-0.008646209724247456,87.7532958984375,7.102250099182129,265.2935163974762
594,9732096,739.1741858012814,648.515,0.405,0.0,0.01,-0.009261908009648323,90.88243103027344,7.108949661254883,265.74672865867615
595,9748480,764.3304594533374,675.605,0.36,0.0,0.01,-0.013153735548257828,67.48564147949219,7.109991550445557,266.235098361969
596,9764864,769.8966196093445,685.245,0.325,0.0,0.015,0.01997140794992447,104.98760223388672,7.108612060546875,266.7393991947174
597,9781248,767.2980645417523,679.44,0.355,0.0,0.01,0.003780995961278677,50.21856689453125,7.118809700012207,267.1898264884949
598,9797632,739.5655951822047,648.45,0.435,0.0,0.01,-0.0029114913195371628,58.10271453857422,7.140198707580566,267.61594820022583
599,9814016,719.4631352791685,625.385,0.485,0.0,0.015,-0.017721515148878098,40.44632339477539,7.150144100189209,268.0341753959656
600,9830400,679.6355592083696,582.065,0.565,0.0,0.015,-0.022050127387046814,34.008033752441406,7.151803493499756,268.425155878067
601,9846784,668.9169882984352,568.82,0.6,0.0,0.01,0.012178292497992516,81.88232421875,7.160774230957031,268.87619400024414
602,9863168,646.3755434593728,543.46,0.66,0.0,0.01,-0.01924367994070053,33.53193664550781,7.165458679199219,269.31257224082947
603,9879552,632.1322606221362,529.385,0.68,0.0,0.005,0.003766424022614956,55.84817123413086,7.184798240661621,269.7599608898163
604,9895936,645.867667329431,542.68,0.68,0.0,0.005,-0.004884947557002306,46.020416259765625,7.179150581359863,270.235876083374
605,9912320,639.1133248492227,537.135,0.685,0.0,0.005,-0.003856485243886709,56.12920379638672,7.19218111038208,270.7087068557739
606,9928704,639.9242000463792,537.305,0.685,0.0,0.0,0.03370119631290436,94.03378295898438,7.1993408203125,271.1910398006439
607,9945088,632.6292419787206,529.495,0.7,0.0,0.0,-0.012671232223510742,29.79477310180664,7.201442718505859,271.61785531044006
608,9961472,623.1268880673325,521.635,0.69,0.0,0.0,0.017863793298602104,58.10761642456055,7.225142478942871,272.08888125419617
609,9977856,643.4917984313839,546.28,0.63,0.0,0.0,-0.033364180475473404,76.09761810302734,7.229197978973389,272.53960132598877
610,9994240,658.9946873132145,564.22,0.58,0.0,0.0,-0.007851073518395424,80.8240966796875,7.2333478927612305,272.93934059143066
611,10010624,682.2133080518677,589.345,0.53,0.0,0.0,-0.022344866767525673,90.99667358398438,7.2362494468688965,273.3945028781891
612,10027008,704.0113786955367,612.855,0.485,0.0,0.0,-0.001965259201824665,81.85782623291016,7.256424903869629,273.82676792144775
613,10043392,716.3002824948422,626.505,0.465,0.0,0.005,-0.018465545028448105,61.93376541137695,7.2665486335754395,274.28708148002625
614,10059776,710.9212520143742,621.72,0.475,0.0,0.005,0.0033607485238462687,64.9700927734375,7.264050483703613,274.7674036026001
615,10076160,691.9501072703363,602.47,0.515,0.0,0.005,-0.034771643579006195,40.43946838378906,7.258584976196289,275.170072555542
616,10092544,532.0980863688034,436.72,0.765,0.0,0.005,0.007251385133713484,30.411245346069336,7.267984867095947,275.65432572364807
617,10108928,395.34769977732924,299.685,0.915,0.0,0.0,0.0030536989215761423,6.100089073181152,7.238512992858887,276.1029839515686
618,10125312,367.00445256166233,269.87,0.955,0.0,0.0,0.012924101203680038,22.872451782226562,7.218581199645996,276.53316950798035
619,10141696,353.7850613543822,256.19,0.97,0.0,0.0,-0.003213812131434679,7.208983421325684,7.198690414428711,276.96904587745667
620,10158080,377.3888615795484,277.85,0.95,0.0,0.0,0.0033652593847364187,37.762489318847656,7.183984279632568,277.3521077632904
621,10174464,412.057206329391,311.905,0.915,0.0,0.0,0.0001774970442056656,47.21804428100586,7.1835174560546875,277.8223419189453
622,10190848,461.5574014674293,361.81,0.855,0.0,0.0,-0.02307688258588314,58.14937973022461,7.1785759925842285,278.25989866256714
623,10207232,508.4628110242634,410.565,0.775,0.0,0.0,-0.004967161454260349,106.72232818603516,7.1821112632751465,278.683039188385
624,10223616,535.7040860195875,439.425,0.725,0.0,0.0,-0.017282256856560707,48.9520263671875,7.189532279968262,279.1258065700531
625,10240000,592.2475635483922,496.49,0.655,0.0,0.0,-0.010263480246067047,79.95378112792969,7.193723678588867,279.5826721191406
626,10256384,610.2750006577284,514.635,0.64,0.0,0.0,-0.015815166756510735,43.468040466308594,7.202285289764404,280.0316596031189
627,10272768,552.7233621809582,456.77,0.715,0.0,0.0,0.00917002372443676,23.053422927856445,7.2031683921813965,280.48689007759094
628,10289152,495.65121872906803,394.84,0.835,0.0,0.0,0.01238448265939951,13.564956665039062,7.182955741882324,280.954309463501
629,10305536,474.6327599711435,373.05,0.87,0.0,0.0,-1.2712553143501282e-06,28.04244613647461,7.168190002441406,281.34541034698486
630,10321920,496.63050404697657,392.835,0.87,0.0,0.0,-0.023816348984837532,31.843843460083008,7.160146713256836,281.81355690956116
631,10338304,512.8218196428094,409.175,0.85,0.0,0.0,0.015047645196318626,69.524169921875,7.171327590942383,282.291898727417
632,10354688,525.5065082587386,422.92,0.825,0.0,0.0,0.019763443619012833,60.763938903808594,7.1732587814331055,282.74530482292175
633,10371072,560.647688275784,461.04,0.765,0.0,0.0,0.004409860819578171,90.78211975097656,7.176262855529785,283.24684882164
634,10387456,568.8188914629529,469.67,0.74,0.0,0.0,-0.008197450079023838,35.81773376464844,7.17642879486084,283.7497749328613
635,10403840,605.1864130382974,508.675,0.67,0.0,0.005,0.0031322226859629154,91.82061767578125,7.182124137878418,284.22476840019226
636,10420224,631.4205763707629,536.44,0.615,0.0,0.005,-0.012149807065725327,84.31405639648438,7.19229793548584,284.6858129501343
637,10436608,662.7456337915603,569.435,0.55,0.0,0.005,-0.01072906143963337,95.14436340332031,7.209632873535156,285.11550283432007
638,10452992,683.8080111974283,591.765,0.51,0.0,0.005,0.0012689405120909214,80.57133483886719,7.223498821258545,285.53276324272156
639,10469376,704.5904210331497,611.82,0.485,0.0,0.005,0.002644853200763464,97.3184585571289,7.234218597412109,285.95419907569885
640,10485760,719.1437248646034,626.96,0.46,0.0,0.005,0.008246272802352905,51.42488098144531,7.240057945251465,286.42708444595337
641,10502144,711.3459420696449,620.665,0.47,0.0,0.005,0.006181061267852783,68.7545394897461,7.242281436920166,286.9234781265259
642,10518528,698.2633898990902,606.175,0.51,0.0,0.0,-0.01532553881406784,57.31639099121094,7.246696472167969,287.34241914749146
643,10534912,638.8411961308128,545.14,0.615,0.0,0.0,-0.004109009634703398,30.52556800842285,7.240033149719238,287.72945070266724
644,10551296,614.105925113268,518.51,0.675,0.0,0.0,0.00117884436622262,33.11906051635742,7.215656280517578,288.2108488082886
645,10567680,602.1713299868654,505.45,0.705,0.0,0.0,0.0055785952135920525,63.043601989746094,7.202566623687744,288.68212485313416
646,10584064,590.2006200491189,492.695,0.725,0.0,0.005,-0.009608267806470394,59.070518493652344,7.198918342590332,289.149640083313
647,10600448,597.4499811495629,498.06,0.73,0.0,0.005,0.014094601385295391,64.91639709472656,7.1958231925964355,289.61272859573364
648,10616832,605.5610898606867,505.22,0.735,0.0,0.01,-0.006770407315343618,40.087791442871094,7.202574253082275,290.0495250225067
649,10633216,619.4485608029629,520.335,0.7,0.0,0.01,0.0013901004567742348,74.38594055175781,7.2124481201171875,290.56486988067627
